vdir,avg_driving_speed,max_speed,percent_zero,driving_speed_standard_deviation,ca_standard,as_standard,percent_distance_below_55,stops_per_mile
0,30.11123421883626,53.546818099671135,51.011562236229274,15.334193321921866,0.3563638453489021,58.80660207383618,72.61899873151134,3.406476283392878
1,19.05444240535251,36.15215122552566,42.73984410599567,8.894907212786135,0.6372756931613291,35.99249005910843,100.0,5.649696381056813
2,15.82308870112168,29.519267605480394,63.8924184091962,8.256700761791308,0.5665393895299852,31.481721008596693,91.60442488195744,18.49901435315206
3,12.935746674036901,41.55491065979004,89.20587330217717,11.838133213700536,0.4529761749219988,38.53456487624901,91.45995870640148,8.05263496471689
4,21.774640268054924,41.84871852075732,73.5382607557719,11.217034036758774,2.206807528824043,42.4307102577402,88.05876206418722,8.31365401896058
5,18.787539660079435,34.2969018364629,59.07537493631257,9.999106218701634,0.33905820110867463,37.598605066938546,89.71576364592836,9.235277383387626
6,23.702847158630924,47.04662635109642,45.98463340655043,12.932951615137393,0.4492282438406536,47.837523019980146,95.9009202923155,1.7934482798147542
7,25.935978577153374,48.270041590582025,53.492447353977035,0.0,0.3100610430728676,50.28362255857545,80.97884183012783,59.25457477174629
8,22.91461140272116,44.71523720877512,67.43161353698524,10.961638135866012,0.6572180783662993,43.752202348916015,100.0,2.5415497638378266
9,29.689305669431857,43.154802280684116,47.19211056541243,9.212669683395132,0.2558670282153813,49.623012075167246,65.85298266549144,10.839065620445671
10,27.87166817990973,44.612320232391355,52.59331462158275,11.372021781885106,0.3813942314513589,50.98822876153336,68.14428412637658,5.546369404754652
11,17.287375227636225,32.45395447500986,64.06195297428711,9.507225419203976,0.4964389315302416,35.37993789959939,97.7882833970706,6.010549385413982
12,25.90660770380041,49.12459577832903,13.195039045443536,13.174610917107207,0.7323141151821314,51.307451314373786,78.75457202740733,4.0078758435749915
13,25.9023461961026,59.81538037921107,72.64096378980855,17.339706148020742,0.3566130504144777,59.34411797180078,72.27618755843963,4.147284103121282
14,22.18907628095798,58.38225277264914,62.4242967901131,14.887780838010173,0.43389809934053264,50.87451541746217,84.1797937192304,8.411665254810437
15,17.2218313376523,32.95728774841674,62.598381178594295,9.536148924767863,0.4716545557135971,35.53643922869122,95.8145175545185,6.841023932482441
16,22.517389230255777,53.85535192489624,29.969246096461234,12.249792479329093,0.5057732960895559,46.184318276115896,98.91328660954258,1.2890325838008143
17,23.26901422984207,43.09730729924308,48.285087095457584,11.964409454697526,0.4488844809723754,45.75488642686759,88.80734473392317,7.146887197031918
18,27.43123654756949,60.12519453941508,74.87551672121813,15.831202675602093,0.345072381914832,56.78275812793468,84.3059471643607,2.0991148610419788
19,11.073579695394578,26.71934555561503,52.098576633379814,0.0,0.6384597269065383,24.643509468257584,98.65539682557915,126.90262578596773
